EdgeID,Type,IsDirected,Cardinality,UndirectedCardinality,TailCardinality,HeadCardinality
27813,ContainedInEdge,true,2,0,1,1
27814,ContainedInEdge,true,2,0,1,1
27815,ContainedInEdge,true,2,0,1,1
27816,ContainedInEdge,true,4,0,3,1
27817,ContainedInEdge,true,2,0,1,1
27818,ContainedInEdge,true,2,0,1,1
27819,ContainedInEdge,true,2,0,1,1
27820,ContainedInEdge,true,4,0,3,1
27821,ContainedInEdge,true,2,0,1,1
27822,ContainedInEdge,true,3,0,2,1
27823,ContainedInEdge,true,2,0,1,1
27824,ContainedInEdge,true,3,0,2,1
27825,ContainedInEdge,true,2,0,1,1
27826,ContainedInEdge,true,2,0,1,1
27827,ContainedInEdge,true,2,0,1,1
27828,ContainedInEdge,true,2,0,1,1
27829,ContainedInEdge,true,2,0,1,1
27830,ContainedInEdge,true,2,0,1,1
27831,ContainedInEdge,true,2,0,1,1
27832,ContainedInEdge,true,2,0,1,1
27833,ContainedInEdge,true,4,0,3,1
27834,ContainedInEdge,true,4,0,3,1
27835,ContainedInEdge,true,2,0,1,1
27836,ContainedInEdge,true,3,0,2,1
27837,ContainedInEdge,true,2,0,1,1
27838,ContainedInEdge,true,2,0,1,1
27839,ContainedInEdge,true,6,0,5,1
27840,ContainedInEdge,true,2,0,1,1
27841,ContainedInEdge,true,2,0,1,1
27842,ContainedInEdge,true,2,0,1,1
27843,ContainedInEdge,true,2,0,1,1
27844,ContainedInEdge,true,2,0,1,1
27845,ContainedInEdge,true,2,0,1,1
27846,ContainedInEdge,true,3,0,2,1
27847,ContainedInEdge,true,3,0,2,1
27848,ContainedInEdge,true,2,0,1,1
27849,ContainedInEdge,true,3,0,2,1
27850,ContainedInEdge,true,3,0,2,1
27851,ContainedInEdge,true,3,0,2,1
27852,ContainedInEdge,true,2,0,1,1
27853,ContainedInEdge,true,2,0,1,1
27854,ContainedInEdge,true,2,0,1,1
27855,ContainedInEdge,true,2,0,1,1
27856,ContainedInEdge,true,2,0,1,1
27857,ContainedInEdge,true,2,0,1,1
27858,ContainedInEdge,true,3,0,2,1
27859,ContainedInEdge,true,3,0,2,1
27860,ContainedInEdge,true,2,0,1,1
27861,ContainedInEdge,true,2,0,1,1
27862,ContainedInEdge,true,3,0,2,1
27863,ContainedInEdge,true,3,0,2,1
27864,ContainedInEdge,true,2,0,1,1
27865,ContainedInEdge,true,3,0,2,1
27866,ContainedInEdge,true,3,0,2,1
27867,ContainedInEdge,true,3,0,2,1
27868,ContainedInEdge,true,3,0,2,1
27869,ContainedInEdge,true,4,0,3,1
27870,ContainedInEdge,true,3,0,2,1
27871,ContainedInEdge,true,6,0,5,1
27872,ContainedInEdge,true,4,0,3,1
27873,ContainedInEdge,true,3,0,2,1
27874,ContainedInEdge,true,2,0,1,1
27875,ContainedInEdge,true,2,0,1,1
27876,ContainedInEdge,true,5,0,4,1
27877,ContainedInEdge,true,2,0,1,1
27878,ContainedInEdge,true,3,0,2,1
27879,ContainedInEdge,true,2,0,1,1
27880,ContainedInEdge,true,2,0,1,1
27881,ContainedInEdge,true,2,0,1,1
27882,ContainedInEdge,true,2,0,1,1
27883,ContainedInEdge,true,3,0,2,1
27884,ContainedInEdge,true,4,0,3,1
27885,ContainedInEdge,true,3,0,2,1
27886,ContainedInEdge,true,3,0,2,1
27887,ContainedInEdge,true,3,0,2,1
27888,ContainedInEdge,true,3,0,2,1
27889,ContainedInEdge,true,3,0,2,1
27890,ContainedInEdge,true,3,0,2,1
27891,ContainedInEdge,true,2,0,1,1
27892,ContainedInEdge,true,2,0,1,1
27893,ContainedInEdge,true,3,0,2,1
27894,ContainedInEdge,true,3,0,2,1
27895,ContainedInEdge,true,4,0,3,1
27896,ContainedInEdge,true,3,0,2,1
27897,ContainedInEdge,true,3,0,2,1
27898,ContainedInEdge,true,2,0,1,1
27899,ContainedInEdge,true,3,0,2,1
27900,ContainedInEdge,true,3,0,2,1
27901,ContainedInEdge,true,3,0,2,1
27902,ContainedInEdge,true,4,0,3,1
27903,ContainedInEdge,true,2,0,1,1
27904,ContainedInEdge,true,4,0,3,1
27905,ContainedInEdge,true,4,0,3,1
27906,ContainedInEdge,true,3,0,2,1
27907,ContainedInEdge,true,2,0,1,1
27908,ContainedInEdge,true,3,0,2,1
27909,ContainedInEdge,true,3,0,2,1
27910,ContainedInEdge,true,3,0,2,1
27911,ContainedInEdge,true,3,0,2,1
27912,ContainedInEdge,true,5,0,4,1
27913,ContainedInEdge,true,3,0,2,1
27914,ContainedInEdge,true,3,0,2,1
27915,ContainedInEdge,true,4,0,3,1
27916,ContainedInEdge,true,4,0,3,1
27917,ContainedInEdge,true,3,0,2,1
27918,ContainedInEdge,true,2,0,1,1
27919,ContainedInEdge,true,5,0,4,1
27920,ContainedInEdge,true,4,0,3,1
27921,ContainedInEdge,true,4,0,3,1
27922,ContainedInEdge,true,2,0,1,1
27923,ContainedInEdge,true,3,0,2,1
27924,ContainedInEdge,true,2,0,1,1
27925,ContainedInEdge,true,3,0,2,1
27926,ContainedInEdge,true,2,0,1,1
27927,ContainedInEdge,true,3,0,2,1
27928,ContainedInEdge,true,4,0,3,1
27929,ContainedInEdge,true,2,0,1,1
27930,ContainedInEdge,true,3,0,2,1
27931,ContainedInEdge,true,3,0,2,1
27932,ContainedInEdge,true,2,0,1,1
27933,ContainedInEdge,true,2,0,1,1
27934,ContainedInEdge,true,3,0,2,1
27935,ContainedInEdge,true,2,0,1,1
27936,ContainedInEdge,true,4,0,3,1
27937,ContainedInEdge,true,5,0,4,1
27938,ContainedInEdge,true,3,0,2,1
27939,ContainedInEdge,true,2,0,1,1
27940,ContainedInEdge,true,3,0,2,1
27941,ContainedInEdge,true,2,0,1,1
27942,ContainedInEdge,true,2,0,1,1
27943,ContainedInEdge,true,3,0,2,1
27944,ContainedInEdge,true,2,0,1,1
27945,ContainedInEdge,true,2,0,1,1
27946,ContainedInEdge,true,3,0,2,1
27947,ContainedInEdge,true,2,0,1,1
27948,ContainedInEdge,true,3,0,2,1
27949,ContainedInEdge,true,3,0,2,1
27950,ContainedInEdge,true,3,0,2,1
27951,ContainedInEdge,true,3,0,2,1
27952,ContainedInEdge,true,2,0,1,1
27953,ContainedInEdge,true,2,0,1,1
27954,ContainedInEdge,true,3,0,2,1
27955,ContainedInEdge,true,3,0,2,1
27956,ContainedInEdge,true,2,0,1,1
27957,ContainedInEdge,true,2,0,1,1
27958,ContainedInEdge,true,3,0,2,1
27959,ContainedInEdge,true,4,0,3,1
27960,ContainedInEdge,true,3,0,2,1
27961,ContainedInEdge,true,2,0,1,1
27962,ContainedInEdge,true,2,0,1,1
27963,ContainedInEdge,true,2,0,1,1
27964,ContainedInEdge,true,3,0,2,1
27965,ContainedInEdge,true,3,0,2,1
27966,ContainedInEdge,true,2,0,1,1
27967,ContainedInEdge,true,2,0,1,1
27968,ContainedInEdge,true,3,0,2,1
27969,ContainedInEdge,true,3,0,2,1
27970,ContainedInEdge,true,3,0,2,1
27971,ContainedInEdge,true,4,0,3,1
27972,ContainedInEdge,true,6,0,5,1
27973,ContainedInEdge,true,6,0,5,1
27974,ContainedInEdge,true,2,0,1,1
27975,ContainedInEdge,true,4,0,3,1
27976,ContainedInEdge,true,3,0,2,1
27977,ContainedInEdge,true,2,0,1,1
27978,ContainedInEdge,true,2,0,1,1
27979,ContainedInEdge,true,3,0,2,1
27980,ContainedInEdge,true,4,0,3,1
27981,ContainedInEdge,true,3,0,2,1
27982,ContainedInEdge,true,4,0,3,1
27983,ContainedInEdge,true,4,0,3,1
27984,ContainedInEdge,true,3,0,2,1
27985,ContainedInEdge,true,3,0,2,1
27986,ContainedInEdge,true,2,0,1,1
27987,ContainedInEdge,true,3,0,2,1
27988,ContainedInEdge,true,3,0,2,1
27989,ContainedInEdge,true,3,0,2,1
27990,ContainedInEdge,true,2,0,1,1
27991,ContainedInEdge,true,3,0,2,1
27992,ContainedInEdge,true,3,0,2,1
27993,ContainedInEdge,true,3,0,2,1
27994,ContainedInEdge,true,3,0,2,1
27995,ContainedInEdge,true,4,0,3,1
27996,ContainedInEdge,true,4,0,3,1
27997,ContainedInEdge,true,5,0,4,1
27998,ContainedInEdge,true,2,0,1,1
27999,ContainedInEdge,true,3,0,2,1
28000,ContainedInEdge,true,2,0,1,1
28001,ContainedInEdge,true,3,0,2,1
28002,ContainedInEdge,true,2,0,1,1
28003,ContainedInEdge,true,3,0,2,1
28004,ContainedInEdge,true,2,0,1,1
28005,ContainedInEdge,true,4,0,3,1
28006,ContainedInEdge,true,3,0,2,1
28007,ContainedInEdge,true,2,0,1,1
28008,ContainedInEdge,true,4,0,3,1
28009,ContainedInEdge,true,2,0,1,1
28010,ContainedInEdge,true,3,0,2,1
28011,ContainedInEdge,true,3,0,2,1
28012,ContainedInEdge,true,3,0,2,1
28013,ContainedInEdge,true,4,0,3,1
28014,ContainedInEdge,true,4,0,3,1
28015,ContainedInEdge,true,2,0,1,1
28016,ContainedInEdge,true,7,0,6,1
28017,ContainedInEdge,true,3,0,2,1
28018,ContainedInEdge,true,3,0,2,1
28019,ContainedInEdge,true,4,0,3,1
28020,ContainedInEdge,true,2,0,1,1
28021,ContainedInEdge,true,4,0,3,1
28022,ContainedInEdge,true,2,0,1,1
28023,ContainedInEdge,true,5,0,4,1
28024,ContainedInEdge,true,2,0,1,1
28025,ContainedInEdge,true,3,0,2,1
28026,ContainedInEdge,true,4,0,3,1
28027,ContainedInEdge,true,4,0,3,1
28028,ContainedInEdge,true,2,0,1,1
28029,ContainedInEdge,true,4,0,3,1
28030,ContainedInEdge,true,2,0,1,1
28031,ContainedInEdge,true,4,0,3,1
28032,ContainedInEdge,true,4,0,3,1
28033,ContainedInEdge,true,4,0,3,1
28034,ContainedInEdge,true,6,0,5,1
28035,ContainedInEdge,true,2,0,1,1
28036,ContainedInEdge,true,3,0,2,1
28037,ContainedInEdge,true,3,0,2,1
28038,ContainedInEdge,true,2,0,1,1
28039,ContainedInEdge,true,3,0,2,1
28040,ContainedInEdge,true,2,0,1,1
28041,ContainedInEdge,true,2,0,1,1
28042,ContainedInEdge,true,4,0,3,1
28043,ContainedInEdge,true,2,0,1,1
28044,ContainedInEdge,true,2,0,1,1
28045,ContainedInEdge,true,3,0,2,1
28046,ContainedInEdge,true,2,0,1,1
28047,ContainedInEdge,true,3,0,2,1
28048,ContainedInEdge,true,4,0,3,1
28049,ContainedInEdge,true,3,0,2,1
28050,ContainedInEdge,true,3,0,2,1
28051,ContainedInEdge,true,2,0,1,1
28052,ContainedInEdge,true,2,0,1,1
28053,ContainedInEdge,true,2,0,1,1
28054,ContainedInEdge,true,3,0,2,1
28055,ContainedInEdge,true,3,0,2,1
28056,ContainedInEdge,true,2,0,1,1
28057,ContainedInEdge,true,4,0,3,1
28058,ContainedInEdge,true,3,0,2,1
28059,ContainedInEdge,true,3,0,2,1
28060,ContainedInEdge,true,3,0,2,1
28061,ContainedInEdge,true,3,0,2,1
28062,ContainedInEdge,true,3,0,2,1
28063,ContainedInEdge,true,3,0,2,1
28064,ContainedInEdge,true,2,0,1,1
28065,ContainedInEdge,true,4,0,3,1
28066,ContainedInEdge,true,2,0,1,1
28067,ContainedInEdge,true,2,0,1,1
28068,ContainedInEdge,true,3,0,2,1
28069,ContainedInEdge,true,3,0,2,1
28070,ContainedInEdge,true,3,0,2,1
28071,ContainedInEdge,true,4,0,3,1
28072,ContainedInEdge,true,3,0,2,1
28073,ContainedInEdge,true,2,0,1,1
28074,ContainedInEdge,true,2,0,1,1
28075,ContainedInEdge,true,4,0,3,1
28076,ContainedInEdge,true,2,0,1,1
28077,ContainedInEdge,true,3,0,2,1
28078,ContainedInEdge,true,2,0,1,1
28079,ContainedInEdge,true,3,0,2,1
28080,ContainedInEdge,true,3,0,2,1
28081,ContainedInEdge,true,4,0,3,1
28082,ContainedInEdge,true,2,0,1,1
28083,ContainedInEdge,true,2,0,1,1
28084,ContainedInEdge,true,3,0,2,1
28085,ContainedInEdge,true,2,0,1,1
28086,ContainedInEdge,true,3,0,2,1
28087,ContainedInEdge,true,2,0,1,1
28088,ContainedInEdge,true,3,0,2,1
28089,ContainedInEdge,true,3,0,2,1
28090,ContainedInEdge,true,3,0,2,1
28091,ContainedInEdge,true,4,0,3,1
28092,ContainedInEdge,true,3,0,2,1
28093,ContainedInEdge,true,3,0,2,1
28094,ContainedInEdge,true,4,0,3,1
28095,ContainedInEdge,true,3,0,2,1
28096,ContainedInEdge,true,3,0,2,1
28097,ContainedInEdge,true,3,0,2,1
28098,ContainedInEdge,true,2,0,1,1
28099,ContainedInEdge,true,2,0,1,1
28100,ContainedInEdge,true,3,0,2,1
28101,ContainedInEdge,true,3,0,2,1
28102,ContainedInEdge,true,2,0,1,1
28103,ContainedInEdge,true,3,0,2,1
28104,ContainedInEdge,true,3,0,2,1
28105,ContainedInEdge,true,2,0,1,1
28106,ContainedInEdge,true,3,0,2,1
28107,ContainedInEdge,true,3,0,2,1
28108,ContainedInEdge,true,2,0,1,1
28109,ContainedInEdge,true,2,0,1,1
28110,ContainedInEdge,true,2,0,1,1
28111,ContainedInEdge,true,2,0,1,1
28112,ContainedInEdge,true,4,0,3,1
28113,ContainedInEdge,true,2,0,1,1
28114,ContainedInEdge,true,6,0,5,1
28115,ContainedInEdge,true,2,0,1,1
28116,ContainedInEdge,true,2,0,1,1
28117,ContainedInEdge,true,2,0,1,1
28118,ContainedInEdge,true,3,0,2,1
28119,ContainedInEdge,true,2,0,1,1
28120,ContainedInEdge,true,3,0,2,1
28121,ContainedInEdge,true,2,0,1,1
28122,ContainedInEdge,true,2,0,1,1
28123,ContainedInEdge,true,2,0,1,1
28124,ContainedInEdge,true,2,0,1,1
28125,ContainedInEdge,true,2,0,1,1
28126,ContainedInEdge,true,2,0,1,1
28127,ContainedInEdge,true,5,0,4,1
28128,ContainedInEdge,true,3,0,2,1
28129,ContainedInEdge,true,3,0,2,1
28130,ContainedInEdge,true,3,0,2,1
28131,ContainedInEdge,true,3,0,2,1
28132,ContainedInEdge,true,4,0,3,1
28133,ContainedInEdge,true,2,0,1,1
28134,ContainedInEdge,true,3,0,2,1
28135,ContainedInEdge,true,2,0,1,1
28136,ContainedInEdge,true,4,0,3,1
28137,ContainedInEdge,true,2,0,1,1
28138,ContainedInEdge,true,2,0,1,1
28139,ContainedInEdge,true,2,0,1,1
28140,ContainedInEdge,true,2,0,1,1
28141,ContainedInEdge,true,2,0,1,1
28142,ContainedInEdge,true,3,0,2,1
28143,ContainedInEdge,true,2,0,1,1
28144,ContainedInEdge,true,2,0,1,1
28145,ContainedInEdge,true,4,0,3,1
28146,ContainedInEdge,true,2,0,1,1
28147,ContainedInEdge,true,2,0,1,1
28148,ContainedInEdge,true,3,0,2,1
28149,ContainedInEdge,true,3,0,2,1
28150,ContainedInEdge,true,3,0,2,1
28151,ContainedInEdge,true,2,0,1,1
28152,ContainedInEdge,true,2,0,1,1
28153,ContainedInEdge,true,2,0,1,1
28154,ContainedInEdge,true,3,0,2,1
28155,ContainedInEdge,true,2,0,1,1
28156,ContainedInEdge,true,2,0,1,1
28157,ContainedInEdge,true,3,0,2,1
28158,ContainedInEdge,true,2,0,1,1
28159,ContainedInEdge,true,2,0,1,1
28160,ContainedInEdge,true,2,0,1,1
28161,ContainedInEdge,true,4,0,3,1
28162,ContainedInEdge,true,2,0,1,1
28163,ContainedInEdge,true,3,0,2,1
28164,ContainedInEdge,true,2,0,1,1
28165,ContainedInEdge,true,3,0,2,1
28166,ContainedInEdge,true,2,0,1,1
28167,ContainedInEdge,true,2,0,1,1
28168,ContainedInEdge,true,2,0,1,1
28169,ContainedInEdge,true,2,0,1,1
28170,ContainedInEdge,true,3,0,2,1
28171,ContainedInEdge,true,2,0,1,1
28172,ContainedInEdge,true,2,0,1,1
28173,ContainedInEdge,true,2,0,1,1
28174,ContainedInEdge,true,2,0,1,1
28175,ContainedInEdge,true,5,0,4,1
28176,ContainedInEdge,true,2,0,1,1
28177,ContainedInEdge,true,3,0,2,1
28178,ContainedInEdge,true,3,0,2,1
28179,ContainedInEdge,true,4,0,3,1
28180,ContainedInEdge,true,4,0,3,1
28181,ContainedInEdge,true,2,0,1,1
28182,ContainedInEdge,true,2,0,1,1
28183,ContainedInEdge,true,3,0,2,1
28184,ContainedInEdge,true,3,0,2,1
28185,ContainedInEdge,true,2,0,1,1
28186,ContainedInEdge,true,3,0,2,1
28187,ContainedInEdge,true,4,0,3,1
28188,ContainedInEdge,true,3,0,2,1
28189,ContainedInEdge,true,4,0,3,1
28190,ContainedInEdge,true,3,0,2,1
28191,ContainedInEdge,true,2,0,1,1
28192,ContainedInEdge,true,2,0,1,1
28193,ContainedInEdge,true,2,0,1,1
28194,ContainedInEdge,true,3,0,2,1
28195,ContainedInEdge,true,3,0,2,1
28196,ContainedInEdge,true,2,0,1,1
28197,ContainedInEdge,true,2,0,1,1
28198,ContainedInEdge,true,2,0,1,1
28199,ContainedInEdge,true,3,0,2,1
28200,ContainedInEdge,true,3,0,2,1
28201,ContainedInEdge,true,2,0,1,1
28202,ContainedInEdge,true,3,0,2,1
28203,ContainedInEdge,true,2,0,1,1
28204,ContainedInEdge,true,2,0,1,1
28205,ContainedInEdge,true,3,0,2,1
28206,ContainedInEdge,true,4,0,3,1
28207,ContainedInEdge,true,4,0,3,1
28208,ContainedInEdge,true,4,0,3,1
28209,ContainedInEdge,true,2,0,1,1
28210,ContainedInEdge,true,3,0,2,1
28211,ContainedInEdge,true,3,0,2,1
28212,ContainedInEdge,true,2,0,1,1
28213,ContainedInEdge,true,2,0,1,1
28214,ContainedInEdge,true,2,0,1,1
28215,ContainedInEdge,true,2,0,1,1
28216,ContainedInEdge,true,2,0,1,1
28217,ContainedInEdge,true,2,0,1,1
28218,ContainedInEdge,true,4,0,3,1
28219,ContainedInEdge,true,3,0,2,1
28220,ContainedInEdge,true,2,0,1,1
28221,ContainedInEdge,true,3,0,2,1
28222,ContainedInEdge,true,2,0,1,1
28223,ContainedInEdge,true,2,0,1,1
28224,ContainedInEdge,true,5,0,4,1
28225,ContainedInEdge,true,3,0,2,1
28226,ContainedInEdge,true,3,0,2,1
28227,ContainedInEdge,true,3,0,2,1
28228,ContainedInEdge,true,2,0,1,1
28229,ContainedInEdge,true,2,0,1,1
28230,ContainedInEdge,true,3,0,2,1
28231,ContainedInEdge,true,2,0,1,1
28232,ContainedInEdge,true,3,0,2,1
28233,ContainedInEdge,true,3,0,2,1
28234,ContainedInEdge,true,2,0,1,1
28235,ContainedInEdge,true,2,0,1,1
28236,ContainedInEdge,true,3,0,2,1
28237,ContainedInEdge,true,4,0,3,1
28238,ContainedInEdge,true,3,0,2,1
28239,ContainedInEdge,true,3,0,2,1
28240,ContainedInEdge,true,2,0,1,1
28241,ContainedInEdge,true,2,0,1,1
28242,ContainedInEdge,true,3,0,2,1
28243,ContainedInEdge,true,3,0,2,1
28244,ContainedInEdge,true,2,0,1,1
28245,ContainedInEdge,true,2,0,1,1
28246,ContainedInEdge,true,3,0,2,1
28247,ContainedInEdge,true,3,0,2,1
28248,ContainedInEdge,true,3,0,2,1
28249,ContainedInEdge,true,4,0,3,1
28250,ContainedInEdge,true,2,0,1,1
28251,ContainedInEdge,true,2,0,1,1
28252,ContainedInEdge,true,2,0,1,1
28253,ContainedInEdge,true,2,0,1,1
28254,ContainedInEdge,true,2,0,1,1
28255,ContainedInEdge,true,2,0,1,1
28256,ContainedInEdge,true,2,0,1,1
28257,ContainedInEdge,true,2,0,1,1
28258,ContainedInEdge,true,2,0,1,1
28259,ContainedInEdge,true,2,0,1,1
28260,ContainedInEdge,true,2,0,1,1
28261,ContainedInEdge,true,2,0,1,1
28262,ContainedInEdge,true,2,0,1,1
28263,ContainedInEdge,true,3,0,2,1
28264,ContainedInEdge,true,2,0,1,1
28265,ContainedInEdge,true,2,0,1,1
28266,ContainedInEdge,true,2,0,1,1
28267,ContainedInEdge,true,3,0,2,1
28268,ContainedInEdge,true,3,0,2,1
28269,ContainedInEdge,true,3,0,2,1
28270,ContainedInEdge,true,2,0,1,1
28271,ContainedInEdge,true,2,0,1,1
28272,ContainedInEdge,true,2,0,1,1
28273,ContainedInEdge,true,2,0,1,1
28274,ContainedInEdge,true,2,0,1,1
28275,ContainedInEdge,true,2,0,1,1
28276,ContainedInEdge,true,2,0,1,1
28277,ContainedInEdge,true,4,0,3,1
28278,ContainedInEdge,true,2,0,1,1
28279,ContainedInEdge,true,2,0,1,1
28280,ContainedInEdge,true,2,0,1,1
28281,ContainedInEdge,true,2,0,1,1
28282,ContainedInEdge,true,2,0,1,1
28283,ContainedInEdge,true,3,0,2,1
28284,ContainedInEdge,true,3,0,2,1
28285,ContainedInEdge,true,3,0,2,1
28286,ContainedInEdge,true,3,0,2,1
28287,ContainedInEdge,true,2,0,1,1
28288,ContainedInEdge,true,2,0,1,1
28289,ContainedInEdge,true,3,0,2,1
28290,ContainedInEdge,true,2,0,1,1
28291,ContainedInEdge,true,2,0,1,1
28292,ContainedInEdge,true,4,0,3,1
28293,ContainedInEdge,true,2,0,1,1
28294,ContainedInEdge,true,3,0,2,1
28295,ContainedInEdge,true,3,0,2,1
28296,ContainedInEdge,true,4,0,3,1
28297,ContainedInEdge,true,4,0,3,1
28298,ContainedInEdge,true,4,0,3,1
28299,ContainedInEdge,true,3,0,2,1
28300,ContainedInEdge,true,3,0,2,1
28301,ContainedInEdge,true,4,0,3,1
28302,ContainedInEdge,true,6,0,5,1
28303,ContainedInEdge,true,3,0,2,1
28304,ContainedInEdge,true,3,0,2,1
28305,ContainedInEdge,true,3,0,2,1
28306,ContainedInEdge,true,3,0,2,1
28307,ContainedInEdge,true,2,0,1,1
28308,ContainedInEdge,true,2,0,1,1
28309,ContainedInEdge,true,4,0,3,1
28310,ContainedInEdge,true,2,0,1,1
28311,ContainedInEdge,true,2,0,1,1
28312,ContainedInEdge,true,2,0,1,1
28313,ContainedInEdge,true,3,0,2,1
28314,ContainedInEdge,true,3,0,2,1
28315,ContainedInEdge,true,2,0,1,1
28316,ContainedInEdge,true,2,0,1,1
28317,ContainedInEdge,true,2,0,1,1
28318,ContainedInEdge,true,2,0,1,1
28319,ContainedInEdge,true,3,0,2,1
28320,ContainedInEdge,true,3,0,2,1
28321,ContainedInEdge,true,2,0,1,1
28322,ContainedInEdge,true,2,0,1,1
28323,ContainedInEdge,true,2,0,1,1
28324,ContainedInEdge,true,2,0,1,1
28325,ContainedInEdge,true,2,0,1,1
28326,ContainedInEdge,true,5,0,4,1
28327,ContainedInEdge,true,3,0,2,1
28328,ContainedInEdge,true,3,0,2,1
28329,ContainedInEdge,true,3,0,2,1
28330,ContainedInEdge,true,3,0,2,1
28331,ContainedInEdge,true,3,0,2,1
28332,ContainedInEdge,true,3,0,2,1
28333,ContainedInEdge,true,3,0,2,1
28334,ContainedInEdge,true,3,0,2,1
28335,ContainedInEdge,true,2,0,1,1
28336,ContainedInEdge,true,3,0,2,1
28337,ContainedInEdge,true,2,0,1,1
28338,ContainedInEdge,true,4,0,3,1
28339,ContainedInEdge,true,3,0,2,1
28340,ContainedInEdge,true,3,0,2,1
28341,ContainedInEdge,true,2,0,1,1
28342,ContainedInEdge,true,3,0,2,1
28343,ContainedInEdge,true,4,0,3,1
28344,ContainedInEdge,true,2,0,1,1
28345,ContainedInEdge,true,2,0,1,1
28346,ContainedInEdge,true,5,0,4,1
28347,ContainedInEdge,true,3,0,2,1
28348,ContainedInEdge,true,5,0,4,1
28349,ContainedInEdge,true,2,0,1,1
28350,ContainedInEdge,true,3,0,2,1
28351,ContainedInEdge,true,3,0,2,1
28352,ContainedInEdge,true,2,0,1,1
28353,ContainedInEdge,true,2,0,1,1
28354,ContainedInEdge,true,3,0,2,1
28355,ContainedInEdge,true,3,0,2,1
28356,ContainedInEdge,true,5,0,4,1
28357,ContainedInEdge,true,2,0,1,1
28358,ContainedInEdge,true,3,0,2,1
28359,ContainedInEdge,true,3,0,2,1
28360,ContainedInEdge,true,2,0,1,1
28361,ContainedInEdge,true,2,0,1,1
28362,ContainedInEdge,true,3,0,2,1
28363,ContainedInEdge,true,2,0,1,1
28364,ContainedInEdge,true,2,0,1,1
28365,ContainedInEdge,true,3,0,2,1
28366,ContainedInEdge,true,2,0,1,1
28367,ContainedInEdge,true,3,0,2,1
28368,ContainedInEdge,true,2,0,1,1
28369,ContainedInEdge,true,2,0,1,1
28370,ContainedInEdge,true,2,0,1,1
28371,ContainedInEdge,true,2,0,1,1
28372,ContainedInEdge,true,2,0,1,1
28373,ContainedInEdge,true,2,0,1,1
28374,ContainedInEdge,true,3,0,2,1
28375,ContainedInEdge,true,4,0,3,1
28376,ContainedInEdge,true,2,0,1,1
28377,ContainedInEdge,true,3,0,2,1
28378,ContainedInEdge,true,3,0,2,1
28379,ContainedInEdge,true,2,0,1,1
28380,ContainedInEdge,true,2,0,1,1
28381,ContainedInEdge,true,2,0,1,1
28382,ContainedInEdge,true,3,0,2,1
28383,ContainedInEdge,true,2,0,1,1
28384,ContainedInEdge,true,3,0,2,1
28385,ContainedInEdge,true,2,0,1,1
28386,ContainedInEdge,true,4,0,3,1
28387,ContainedInEdge,true,5,0,4,1
28388,ContainedInEdge,true,2,0,1,1
28389,ContainedInEdge,true,2,0,1,1
28390,ContainedInEdge,true,4,0,3,1
28391,ContainedInEdge,true,4,0,3,1
28392,ContainedInEdge,true,3,0,2,1
28393,ContainedInEdge,true,3,0,2,1
28394,ContainedInEdge,true,2,0,1,1
28395,ContainedInEdge,true,3,0,2,1
28396,ContainedInEdge,true,3,0,2,1
28397,ContainedInEdge,true,2,0,1,1
28398,ContainedInEdge,true,2,0,1,1
28399,ContainedInEdge,true,2,0,1,1
28400,ContainedInEdge,true,3,0,2,1
28401,ContainedInEdge,true,2,0,1,1
28402,ContainedInEdge,true,3,0,2,1
28403,ContainedInEdge,true,2,0,1,1
28404,ContainedInEdge,true,3,0,2,1
28405,ContainedInEdge,true,3,0,2,1
28406,ContainedInEdge,true,2,0,1,1
28407,ContainedInEdge,true,3,0,2,1
28408,ContainedInEdge,true,4,0,3,1
28409,ContainedInEdge,true,2,0,1,1
28410,ContainedInEdge,true,3,0,2,1
28411,ContainedInEdge,true,3,0,2,1
28412,ContainedInEdge,true,2,0,1,1
28413,ContainedInEdge,true,5,0,4,1
28414,ContainedInEdge,true,2,0,1,1
28415,ContainedInEdge,true,3,0,2,1
28416,ContainedInEdge,true,4,0,3,1
28417,ContainedInEdge,true,5,0,4,1
28418,ContainedInEdge,true,2,0,1,1
28419,ContainedInEdge,true,3,0,2,1
28420,ContainedInEdge,true,4,0,3,1
28421,ContainedInEdge,true,3,0,2,1
28422,ContainedInEdge,true,2,0,1,1
28423,ContainedInEdge,true,4,0,3,1
28424,ContainedInEdge,true,2,0,1,1
28425,ContainedInEdge,true,3,0,2,1
28426,ContainedInEdge,true,3,0,2,1
28427,ContainedInEdge,true,2,0,1,1
28428,ContainedInEdge,true,2,0,1,1
28429,ContainedInEdge,true,3,0,2,1
28430,ContainedInEdge,true,3,0,2,1
28431,ContainedInEdge,true,2,0,1,1
28432,ContainedInEdge,true,2,0,1,1
28433,ContainedInEdge,true,2,0,1,1
28434,ContainedInEdge,true,2,0,1,1
28435,ContainedInEdge,true,4,0,3,1
28436,ContainedInEdge,true,3,0,2,1
28437,ContainedInEdge,true,2,0,1,1
28438,ContainedInEdge,true,3,0,2,1
28439,ContainedInEdge,true,3,0,2,1
28440,ContainedInEdge,true,2,0,1,1
28441,ContainedInEdge,true,2,0,1,1
28442,ContainedInEdge,true,2,0,1,1
28443,ContainedInEdge,true,5,0,4,1
28444,ContainedInEdge,true,4,0,3,1
28445,ContainedInEdge,true,2,0,1,1
28446,ContainedInEdge,true,3,0,2,1
