EdgeID,Type,IsDirected,Degree,UndirectedDegree,TailDegree,HeadDegree
3337,ContainedInEdge,true,2,0,1,1
3338,ContainedInEdge,true,2,0,1,1
3339,ContainedInEdge,true,2,0,1,1
3340,ContainedInEdge,true,3,0,2,1
3341,ContainedInEdge,true,3,0,2,1
3342,ContainedInEdge,true,3,0,2,1
3343,ContainedInEdge,true,2,0,1,1
3344,ContainedInEdge,true,3,0,2,1
3345,ContainedInEdge,true,2,0,1,1
3346,ContainedInEdge,true,2,0,1,1
3347,ContainedInEdge,true,2,0,1,1
3348,ContainedInEdge,true,3,0,2,1
3349,ContainedInEdge,true,2,0,1,1
3350,ContainedInEdge,true,3,0,2,1
3351,ContainedInEdge,true,3,0,2,1
3352,ContainedInEdge,true,2,0,1,1
3353,ContainedInEdge,true,2,0,1,1
3354,ContainedInEdge,true,2,0,1,1
3355,ContainedInEdge,true,2,0,1,1
3356,ContainedInEdge,true,4,0,3,1
3357,ContainedInEdge,true,2,0,1,1
3358,ContainedInEdge,true,3,0,2,1
3359,ContainedInEdge,true,3,0,2,1
3360,ContainedInEdge,true,3,0,2,1
3361,ContainedInEdge,true,2,0,1,1
3362,ContainedInEdge,true,3,0,2,1
3363,ContainedInEdge,true,2,0,1,1
3364,ContainedInEdge,true,2,0,1,1
3365,ContainedInEdge,true,2,0,1,1
3366,ContainedInEdge,true,3,0,2,1
3367,ContainedInEdge,true,2,0,1,1
3368,ContainedInEdge,true,2,0,1,1
3369,ContainedInEdge,true,2,0,1,1
3370,ContainedInEdge,true,3,0,2,1
3371,ContainedInEdge,true,3,0,2,1
3372,ContainedInEdge,true,2,0,1,1
3373,ContainedInEdge,true,3,0,2,1
3374,ContainedInEdge,true,3,0,2,1
3375,ContainedInEdge,true,2,0,1,1
3376,ContainedInEdge,true,2,0,1,1
3377,ContainedInEdge,true,2,0,1,1
3378,ContainedInEdge,true,2,0,1,1
3379,ContainedInEdge,true,2,0,1,1
3380,ContainedInEdge,true,2,0,1,1
3381,ContainedInEdge,true,3,0,2,1
3382,ContainedInEdge,true,3,0,2,1
3383,ContainedInEdge,true,3,0,2,1
3384,ContainedInEdge,true,2,0,1,1
3385,ContainedInEdge,true,2,0,1,1
3386,ContainedInEdge,true,4,0,3,1
3387,ContainedInEdge,true,3,0,2,1
3388,ContainedInEdge,true,3,0,2,1
3389,ContainedInEdge,true,3,0,2,1
3390,ContainedInEdge,true,2,0,1,1
3391,ContainedInEdge,true,3,0,2,1
3392,ContainedInEdge,true,2,0,1,1
3393,ContainedInEdge,true,3,0,2,1
3394,ContainedInEdge,true,4,0,3,1
3395,ContainedInEdge,true,2,0,1,1
3396,ContainedInEdge,true,2,0,1,1
3397,ContainedInEdge,true,3,0,2,1
3398,ContainedInEdge,true,3,0,2,1
3399,ContainedInEdge,true,3,0,2,1
3400,ContainedInEdge,true,3,0,2,1
3401,ContainedInEdge,true,3,0,2,1
3402,ContainedInEdge,true,2,0,1,1
3403,ContainedInEdge,true,2,0,1,1
3404,ContainedInEdge,true,3,0,2,1
3405,ContainedInEdge,true,2,0,1,1
3406,ContainedInEdge,true,3,0,2,1
3407,ContainedInEdge,true,2,0,1,1
3408,ContainedInEdge,true,3,0,2,1
3409,ContainedInEdge,true,2,0,1,1
3410,ContainedInEdge,true,3,0,2,1
3411,ContainedInEdge,true,3,0,2,1
3412,ContainedInEdge,true,2,0,1,1
3413,ContainedInEdge,true,3,0,2,1
3414,ContainedInEdge,true,2,0,1,1
3415,ContainedInEdge,true,3,0,2,1
3416,ContainedInEdge,true,2,0,1,1
3417,ContainedInEdge,true,2,0,1,1
3418,ContainedInEdge,true,2,0,1,1
3419,ContainedInEdge,true,2,0,1,1
3420,ContainedInEdge,true,2,0,1,1
3421,ContainedInEdge,true,3,0,2,1
3422,ContainedInEdge,true,3,0,2,1
3423,ContainedInEdge,true,3,0,2,1
3424,ContainedInEdge,true,2,0,1,1
3425,ContainedInEdge,true,2,0,1,1
3426,ContainedInEdge,true,3,0,2,1
3427,ContainedInEdge,true,2,0,1,1
3428,ContainedInEdge,true,3,0,2,1
3429,ContainedInEdge,true,2,0,1,1
3430,ContainedInEdge,true,4,0,3,1
3431,ContainedInEdge,true,2,0,1,1
3432,ContainedInEdge,true,3,0,2,1
3433,ContainedInEdge,true,3,0,2,1
3434,ContainedInEdge,true,3,0,2,1
3435,ContainedInEdge,true,2,0,1,1
3436,ContainedInEdge,true,2,0,1,1
3437,ContainedInEdge,true,2,0,1,1
3438,ContainedInEdge,true,2,0,1,1
3439,ContainedInEdge,true,2,0,1,1
3440,ContainedInEdge,true,3,0,2,1
3441,ContainedInEdge,true,3,0,2,1
3442,ContainedInEdge,true,2,0,1,1
3443,ContainedInEdge,true,2,0,1,1
3444,ContainedInEdge,true,2,0,1,1
3445,ContainedInEdge,true,4,0,3,1
3446,ContainedInEdge,true,4,0,3,1
3447,ContainedInEdge,true,2,0,1,1
3448,ContainedInEdge,true,3,0,2,1
3449,ContainedInEdge,true,2,0,1,1
3450,ContainedInEdge,true,2,0,1,1
3451,ContainedInEdge,true,2,0,1,1
3452,ContainedInEdge,true,4,0,3,1
3453,ContainedInEdge,true,3,0,2,1
3454,ContainedInEdge,true,2,0,1,1
3455,ContainedInEdge,true,2,0,1,1
3456,ContainedInEdge,true,2,0,1,1
3457,ContainedInEdge,true,2,0,1,1
3458,ContainedInEdge,true,3,0,2,1
3459,ContainedInEdge,true,2,0,1,1
3460,ContainedInEdge,true,2,0,1,1
3461,ContainedInEdge,true,3,0,2,1
3462,ContainedInEdge,true,3,0,2,1
3463,ContainedInEdge,true,3,0,2,1
3464,ContainedInEdge,true,2,0,1,1
3465,ContainedInEdge,true,2,0,1,1
3466,ContainedInEdge,true,4,0,3,1
3467,ContainedInEdge,true,2,0,1,1
3468,ContainedInEdge,true,3,0,2,1
3469,ContainedInEdge,true,4,0,3,1
3470,ContainedInEdge,true,3,0,2,1
3471,ContainedInEdge,true,3,0,2,1
3472,ContainedInEdge,true,3,0,2,1
3473,ContainedInEdge,true,2,0,1,1
3474,ContainedInEdge,true,2,0,1,1
3475,ContainedInEdge,true,3,0,2,1
3476,ContainedInEdge,true,2,0,1,1
3477,ContainedInEdge,true,3,0,2,1
3478,ContainedInEdge,true,3,0,2,1
3479,ContainedInEdge,true,4,0,3,1
3480,ContainedInEdge,true,3,0,2,1
3481,ContainedInEdge,true,3,0,2,1
3482,ContainedInEdge,true,2,0,1,1
3483,ContainedInEdge,true,2,0,1,1
3484,ContainedInEdge,true,2,0,1,1
3485,ContainedInEdge,true,2,0,1,1
3486,ContainedInEdge,true,3,0,2,1
3487,ContainedInEdge,true,3,0,2,1
3488,ContainedInEdge,true,4,0,3,1
3489,ContainedInEdge,true,3,0,2,1
3490,ContainedInEdge,true,2,0,1,1
3491,ContainedInEdge,true,3,0,2,1
3492,ContainedInEdge,true,2,0,1,1
3493,ContainedInEdge,true,3,0,2,1
3494,ContainedInEdge,true,3,0,2,1
3495,ContainedInEdge,true,2,0,1,1
3496,ContainedInEdge,true,2,0,1,1
3497,ContainedInEdge,true,3,0,2,1
3498,ContainedInEdge,true,4,0,3,1
3499,ContainedInEdge,true,3,0,2,1
3500,ContainedInEdge,true,3,0,2,1
3501,ContainedInEdge,true,3,0,2,1
3502,ContainedInEdge,true,3,0,2,1
3503,ContainedInEdge,true,3,0,2,1
3504,ContainedInEdge,true,2,0,1,1
3505,ContainedInEdge,true,3,0,2,1
3506,ContainedInEdge,true,2,0,1,1
3507,ContainedInEdge,true,3,0,2,1
3508,ContainedInEdge,true,2,0,1,1
3509,ContainedInEdge,true,3,0,2,1
3510,ContainedInEdge,true,3,0,2,1
3511,ContainedInEdge,true,3,0,2,1
3512,ContainedInEdge,true,2,0,1,1
3513,ContainedInEdge,true,3,0,2,1
3514,ContainedInEdge,true,3,0,2,1
3515,ContainedInEdge,true,2,0,1,1
3516,ContainedInEdge,true,3,0,2,1
3517,ContainedInEdge,true,3,0,2,1
3518,ContainedInEdge,true,2,0,1,1
3519,ContainedInEdge,true,3,0,2,1
3520,ContainedInEdge,true,2,0,1,1
3521,ContainedInEdge,true,2,0,1,1
3522,ContainedInEdge,true,4,0,3,1
3523,ContainedInEdge,true,3,0,2,1
3524,ContainedInEdge,true,3,0,2,1
3525,ContainedInEdge,true,2,0,1,1
3526,ContainedInEdge,true,3,0,2,1
3527,ContainedInEdge,true,4,0,3,1
3528,ContainedInEdge,true,2,0,1,1
3529,ContainedInEdge,true,2,0,1,1
3530,ContainedInEdge,true,2,0,1,1
3531,ContainedInEdge,true,2,0,1,1
3532,ContainedInEdge,true,2,0,1,1
3533,ContainedInEdge,true,2,0,1,1
3534,ContainedInEdge,true,2,0,1,1
3535,ContainedInEdge,true,2,0,1,1
3536,ContainedInEdge,true,2,0,1,1
3537,ContainedInEdge,true,3,0,2,1
3538,ContainedInEdge,true,2,0,1,1
3539,ContainedInEdge,true,2,0,1,1
3540,ContainedInEdge,true,2,0,1,1
3541,ContainedInEdge,true,3,0,2,1
3542,ContainedInEdge,true,2,0,1,1
3543,ContainedInEdge,true,2,0,1,1
3544,ContainedInEdge,true,2,0,1,1
3545,ContainedInEdge,true,2,0,1,1
3546,ContainedInEdge,true,3,0,2,1
3547,ContainedInEdge,true,2,0,1,1
3548,ContainedInEdge,true,2,0,1,1
3549,ContainedInEdge,true,3,0,2,1
3550,ContainedInEdge,true,3,0,2,1
3551,ContainedInEdge,true,2,0,1,1
3552,ContainedInEdge,true,4,0,3,1
3553,ContainedInEdge,true,2,0,1,1
3554,ContainedInEdge,true,2,0,1,1
3555,ContainedInEdge,true,2,0,1,1
3556,ContainedInEdge,true,2,0,1,1
3557,ContainedInEdge,true,2,0,1,1
3558,ContainedInEdge,true,3,0,2,1
3559,ContainedInEdge,true,2,0,1,1
3560,ContainedInEdge,true,3,0,2,1
3561,ContainedInEdge,true,2,0,1,1
3562,ContainedInEdge,true,3,0,2,1
3563,ContainedInEdge,true,3,0,2,1
3564,ContainedInEdge,true,2,0,1,1
3565,ContainedInEdge,true,3,0,2,1
3566,ContainedInEdge,true,3,0,2,1
3567,ContainedInEdge,true,3,0,2,1
3568,ContainedInEdge,true,2,0,1,1
3569,ContainedInEdge,true,2,0,1,1
3570,ContainedInEdge,true,3,0,2,1
3571,ContainedInEdge,true,3,0,2,1
3572,ContainedInEdge,true,2,0,1,1
3573,ContainedInEdge,true,3,0,2,1
3574,ContainedInEdge,true,4,0,3,1
3575,ContainedInEdge,true,3,0,2,1
3576,ContainedInEdge,true,3,0,2,1
3577,ContainedInEdge,true,3,0,2,1
3578,ContainedInEdge,true,3,0,2,1
3579,ContainedInEdge,true,3,0,2,1
3580,ContainedInEdge,true,3,0,2,1
3581,ContainedInEdge,true,3,0,2,1
3582,ContainedInEdge,true,2,0,1,1
3583,ContainedInEdge,true,2,0,1,1
3584,ContainedInEdge,true,2,0,1,1
3585,ContainedInEdge,true,3,0,2,1
3586,ContainedInEdge,true,2,0,1,1
3587,ContainedInEdge,true,3,0,2,1
3588,ContainedInEdge,true,2,0,1,1
3589,ContainedInEdge,true,2,0,1,1
3590,ContainedInEdge,true,3,0,2,1
3591,ContainedInEdge,true,3,0,2,1
3592,ContainedInEdge,true,3,0,2,1
3593,ContainedInEdge,true,3,0,2,1
3594,ContainedInEdge,true,3,0,2,1
3595,ContainedInEdge,true,2,0,1,1
3596,ContainedInEdge,true,3,0,2,1
3597,ContainedInEdge,true,3,0,2,1
3598,ContainedInEdge,true,3,0,2,1
3599,ContainedInEdge,true,3,0,2,1
3600,ContainedInEdge,true,3,0,2,1
3601,ContainedInEdge,true,3,0,2,1
3602,ContainedInEdge,true,3,0,2,1
3603,ContainedInEdge,true,3,0,2,1
3604,ContainedInEdge,true,2,0,1,1
3605,ContainedInEdge,true,3,0,2,1
3606,ContainedInEdge,true,4,0,3,1
3607,ContainedInEdge,true,2,0,1,1
3608,ContainedInEdge,true,3,0,2,1
3609,ContainedInEdge,true,3,0,2,1
3610,ContainedInEdge,true,2,0,1,1
3611,ContainedInEdge,true,3,0,2,1
3612,ContainedInEdge,true,2,0,1,1
3613,ContainedInEdge,true,2,0,1,1
3614,ContainedInEdge,true,2,0,1,1
3615,ContainedInEdge,true,3,0,2,1
3616,ContainedInEdge,true,3,0,2,1
3617,ContainedInEdge,true,2,0,1,1
3618,ContainedInEdge,true,3,0,2,1
3619,ContainedInEdge,true,3,0,2,1
3620,ContainedInEdge,true,2,0,1,1
3621,ContainedInEdge,true,2,0,1,1
3622,ContainedInEdge,true,2,0,1,1
3623,ContainedInEdge,true,3,0,2,1
3624,ContainedInEdge,true,2,0,1,1
3625,ContainedInEdge,true,3,0,2,1
3626,ContainedInEdge,true,3,0,2,1
3627,ContainedInEdge,true,2,0,1,1
3628,ContainedInEdge,true,3,0,2,1
3629,ContainedInEdge,true,3,0,2,1
3630,ContainedInEdge,true,3,0,2,1
3631,ContainedInEdge,true,3,0,2,1
3632,ContainedInEdge,true,2,0,1,1
3633,ContainedInEdge,true,3,0,2,1
3634,ContainedInEdge,true,2,0,1,1
3635,ContainedInEdge,true,3,0,2,1
3636,ContainedInEdge,true,2,0,1,1
3637,ContainedInEdge,true,3,0,2,1
3638,ContainedInEdge,true,2,0,1,1
3639,ContainedInEdge,true,2,0,1,1
3640,ContainedInEdge,true,3,0,2,1
3641,ContainedInEdge,true,3,0,2,1
3642,ContainedInEdge,true,2,0,1,1
3643,ContainedInEdge,true,2,0,1,1
3644,ContainedInEdge,true,2,0,1,1
3645,ContainedInEdge,true,3,0,2,1
3646,ContainedInEdge,true,3,0,2,1
3647,ContainedInEdge,true,3,0,2,1
3648,ContainedInEdge,true,3,0,2,1
3649,ContainedInEdge,true,3,0,2,1
3650,ContainedInEdge,true,2,0,1,1
3651,ContainedInEdge,true,3,0,2,1
3652,ContainedInEdge,true,3,0,2,1
3653,ContainedInEdge,true,2,0,1,1
3654,ContainedInEdge,true,3,0,2,1
3655,ContainedInEdge,true,2,0,1,1
3656,ContainedInEdge,true,3,0,2,1
3657,ContainedInEdge,true,3,0,2,1
3658,ContainedInEdge,true,2,0,1,1
3659,ContainedInEdge,true,3,0,2,1
3660,ContainedInEdge,true,2,0,1,1
3661,ContainedInEdge,true,2,0,1,1
3662,ContainedInEdge,true,3,0,2,1
3663,ContainedInEdge,true,2,0,1,1
3664,ContainedInEdge,true,3,0,2,1
3665,ContainedInEdge,true,3,0,2,1
3666,ContainedInEdge,true,2,0,1,1
3667,ContainedInEdge,true,2,0,1,1
3668,ContainedInEdge,true,2,0,1,1
3669,ContainedInEdge,true,2,0,1,1
3670,ContainedInEdge,true,3,0,2,1
3671,ContainedInEdge,true,3,0,2,1
3672,ContainedInEdge,true,2,0,1,1
3673,ContainedInEdge,true,2,0,1,1
3674,ContainedInEdge,true,3,0,2,1
3675,ContainedInEdge,true,2,0,1,1
3676,ContainedInEdge,true,3,0,2,1
3677,ContainedInEdge,true,2,0,1,1
3678,ContainedInEdge,true,3,0,2,1
3679,ContainedInEdge,true,2,0,1,1
3680,ContainedInEdge,true,2,0,1,1
3681,ContainedInEdge,true,3,0,2,1
3682,ContainedInEdge,true,3,0,2,1
3683,ContainedInEdge,true,2,0,1,1
3684,ContainedInEdge,true,2,0,1,1
3685,ContainedInEdge,true,2,0,1,1
3686,ContainedInEdge,true,2,0,1,1
3687,ContainedInEdge,true,3,0,2,1
3688,ContainedInEdge,true,3,0,2,1
3689,ContainedInEdge,true,3,0,2,1
3690,ContainedInEdge,true,2,0,1,1
3691,ContainedInEdge,true,2,0,1,1
3692,ContainedInEdge,true,3,0,2,1
3693,ContainedInEdge,true,3,0,2,1
3694,ContainedInEdge,true,2,0,1,1
3695,ContainedInEdge,true,3,0,2,1
3696,ContainedInEdge,true,4,0,3,1
3697,ContainedInEdge,true,3,0,2,1
3698,ContainedInEdge,true,2,0,1,1
3699,ContainedInEdge,true,2,0,1,1
3700,ContainedInEdge,true,3,0,2,1
3701,ContainedInEdge,true,3,0,2,1
3702,ContainedInEdge,true,2,0,1,1
3703,ContainedInEdge,true,2,0,1,1
3704,ContainedInEdge,true,3,0,2,1
3705,ContainedInEdge,true,3,0,2,1
3706,ContainedInEdge,true,3,0,2,1
3707,ContainedInEdge,true,2,0,1,1
3708,ContainedInEdge,true,3,0,2,1
3709,ContainedInEdge,true,4,0,3,1
3710,ContainedInEdge,true,3,0,2,1
3711,ContainedInEdge,true,2,0,1,1
3712,ContainedInEdge,true,2,0,1,1
3713,ContainedInEdge,true,3,0,2,1
3714,ContainedInEdge,true,3,0,2,1
3715,ContainedInEdge,true,3,0,2,1
3716,ContainedInEdge,true,3,0,2,1
3717,ContainedInEdge,true,3,0,2,1
3718,ContainedInEdge,true,2,0,1,1
3719,ContainedInEdge,true,2,0,1,1
3720,ContainedInEdge,true,2,0,1,1
3721,ContainedInEdge,true,4,0,3,1
3722,ContainedInEdge,true,2,0,1,1
3723,ContainedInEdge,true,3,0,2,1
3724,ContainedInEdge,true,3,0,2,1
3725,ContainedInEdge,true,3,0,2,1
3726,ContainedInEdge,true,3,0,2,1
3727,ContainedInEdge,true,3,0,2,1
3728,ContainedInEdge,true,3,0,2,1
3729,ContainedInEdge,true,3,0,2,1
3730,ContainedInEdge,true,2,0,1,1
3731,ContainedInEdge,true,3,0,2,1
3732,ContainedInEdge,true,2,0,1,1
3733,ContainedInEdge,true,2,0,1,1
3734,ContainedInEdge,true,2,0,1,1
3735,ContainedInEdge,true,2,0,1,1
3736,ContainedInEdge,true,2,0,1,1
3737,ContainedInEdge,true,2,0,1,1
3738,ContainedInEdge,true,2,0,1,1
3739,ContainedInEdge,true,2,0,1,1
3740,ContainedInEdge,true,3,0,2,1
3741,ContainedInEdge,true,3,0,2,1
3742,ContainedInEdge,true,2,0,1,1
3743,ContainedInEdge,true,2,0,1,1
3744,ContainedInEdge,true,2,0,1,1
3745,ContainedInEdge,true,2,0,1,1
3746,ContainedInEdge,true,2,0,1,1
3747,ContainedInEdge,true,2,0,1,1
3748,ContainedInEdge,true,3,0,2,1
3749,ContainedInEdge,true,2,0,1,1
3750,ContainedInEdge,true,2,0,1,1
3751,ContainedInEdge,true,2,0,1,1
3752,ContainedInEdge,true,2,0,1,1
3753,ContainedInEdge,true,2,0,1,1
3754,ContainedInEdge,true,2,0,1,1
3755,ContainedInEdge,true,3,0,2,1
3756,ContainedInEdge,true,2,0,1,1
3757,ContainedInEdge,true,2,0,1,1
3758,ContainedInEdge,true,2,0,1,1
3759,ContainedInEdge,true,2,0,1,1
3760,ContainedInEdge,true,2,0,1,1
3761,ContainedInEdge,true,2,0,1,1
3762,ContainedInEdge,true,2,0,1,1
3763,ContainedInEdge,true,2,0,1,1
3764,ContainedInEdge,true,2,0,1,1
3765,ContainedInEdge,true,3,0,2,1
3766,ContainedInEdge,true,2,0,1,1
3767,ContainedInEdge,true,2,0,1,1
3768,ContainedInEdge,true,2,0,1,1
3769,ContainedInEdge,true,2,0,1,1
3770,ContainedInEdge,true,2,0,1,1
3771,ContainedInEdge,true,3,0,2,1
3772,ContainedInEdge,true,2,0,1,1
3773,ContainedInEdge,true,2,0,1,1
3774,ContainedInEdge,true,2,0,1,1
3775,ContainedInEdge,true,3,0,2,1
3776,ContainedInEdge,true,2,0,1,1
3777,ContainedInEdge,true,2,0,1,1
3778,ContainedInEdge,true,2,0,1,1
3779,ContainedInEdge,true,2,0,1,1
3780,ContainedInEdge,true,2,0,1,1
3781,ContainedInEdge,true,2,0,1,1
3782,ContainedInEdge,true,2,0,1,1
3783,ContainedInEdge,true,2,0,1,1
3784,ContainedInEdge,true,3,0,2,1
3785,ContainedInEdge,true,3,0,2,1
3786,ContainedInEdge,true,2,0,1,1
3787,ContainedInEdge,true,2,0,1,1
3788,ContainedInEdge,true,2,0,1,1
3789,ContainedInEdge,true,2,0,1,1
3790,ContainedInEdge,true,3,0,2,1
3791,ContainedInEdge,true,3,0,2,1
3792,ContainedInEdge,true,2,0,1,1
3793,ContainedInEdge,true,2,0,1,1
3794,ContainedInEdge,true,2,0,1,1
3795,ContainedInEdge,true,2,0,1,1
3796,ContainedInEdge,true,2,0,1,1
3797,ContainedInEdge,true,2,0,1,1
3798,ContainedInEdge,true,2,0,1,1
3799,ContainedInEdge,true,2,0,1,1
3800,ContainedInEdge,true,2,0,1,1
3801,ContainedInEdge,true,2,0,1,1
3802,ContainedInEdge,true,2,0,1,1
3803,ContainedInEdge,true,2,0,1,1
3804,ContainedInEdge,true,2,0,1,1
3805,ContainedInEdge,true,2,0,1,1
3806,ContainedInEdge,true,2,0,1,1
3807,ContainedInEdge,true,2,0,1,1
3808,ContainedInEdge,true,2,0,1,1
3809,ContainedInEdge,true,2,0,1,1
3810,ContainedInEdge,true,3,0,2,1
3811,ContainedInEdge,true,2,0,1,1
3812,ContainedInEdge,true,3,0,2,1
3813,ContainedInEdge,true,3,0,2,1
3814,ContainedInEdge,true,2,0,1,1
3815,ContainedInEdge,true,2,0,1,1
3816,ContainedInEdge,true,3,0,2,1
3817,ContainedInEdge,true,3,0,2,1
3818,ContainedInEdge,true,3,0,2,1
3819,ContainedInEdge,true,2,0,1,1
3820,ContainedInEdge,true,2,0,1,1
3821,ContainedInEdge,true,2,0,1,1
3822,ContainedInEdge,true,2,0,1,1
3823,ContainedInEdge,true,2,0,1,1
3824,ContainedInEdge,true,3,0,2,1
3825,ContainedInEdge,true,2,0,1,1
3826,ContainedInEdge,true,2,0,1,1
3827,ContainedInEdge,true,2,0,1,1
3828,ContainedInEdge,true,2,0,1,1
3829,ContainedInEdge,true,2,0,1,1
3830,ContainedInEdge,true,3,0,2,1
3831,ContainedInEdge,true,2,0,1,1
3832,ContainedInEdge,true,3,0,2,1
3833,ContainedInEdge,true,2,0,1,1
3834,ContainedInEdge,true,3,0,2,1
3835,ContainedInEdge,true,3,0,2,1
3836,ContainedInEdge,true,2,0,1,1
3837,ContainedInEdge,true,2,0,1,1
3838,ContainedInEdge,true,3,0,2,1
3839,ContainedInEdge,true,3,0,2,1
3840,ContainedInEdge,true,2,0,1,1
3841,ContainedInEdge,true,3,0,2,1
3842,ContainedInEdge,true,2,0,1,1
3843,ContainedInEdge,true,2,0,1,1
3844,ContainedInEdge,true,4,0,3,1
3845,ContainedInEdge,true,3,0,2,1
3846,ContainedInEdge,true,2,0,1,1
3847,ContainedInEdge,true,2,0,1,1
3848,ContainedInEdge,true,2,0,1,1
3849,ContainedInEdge,true,2,0,1,1
3850,ContainedInEdge,true,2,0,1,1
3851,ContainedInEdge,true,3,0,2,1
3852,ContainedInEdge,true,3,0,2,1
3853,ContainedInEdge,true,2,0,1,1
3854,ContainedInEdge,true,3,0,2,1
3855,ContainedInEdge,true,2,0,1,1
3856,ContainedInEdge,true,3,0,2,1
3857,ContainedInEdge,true,3,0,2,1
3858,ContainedInEdge,true,2,0,1,1
3859,ContainedInEdge,true,3,0,2,1
3860,ContainedInEdge,true,3,0,2,1
3861,ContainedInEdge,true,3,0,2,1
3862,ContainedInEdge,true,2,0,1,1
3863,ContainedInEdge,true,3,0,2,1
3864,ContainedInEdge,true,2,0,1,1
3865,ContainedInEdge,true,2,0,1,1
3866,ContainedInEdge,true,3,0,2,1
3867,ContainedInEdge,true,3,0,2,1
3868,ContainedInEdge,true,3,0,2,1
3869,ContainedInEdge,true,3,0,2,1
3870,ContainedInEdge,true,2,0,1,1
3871,ContainedInEdge,true,3,0,2,1
3872,ContainedInEdge,true,2,0,1,1
3873,ContainedInEdge,true,3,0,2,1
3874,ContainedInEdge,true,3,0,2,1
3875,ContainedInEdge,true,3,0,2,1
3876,ContainedInEdge,true,3,0,2,1
3877,ContainedInEdge,true,3,0,2,1
3878,ContainedInEdge,true,3,0,2,1
3879,ContainedInEdge,true,3,0,2,1
3880,ContainedInEdge,true,3,0,2,1
3881,ContainedInEdge,true,3,0,2,1
3882,ContainedInEdge,true,3,0,2,1
3883,ContainedInEdge,true,2,0,1,1
3884,ContainedInEdge,true,2,0,1,1
3885,ContainedInEdge,true,2,0,1,1
3886,ContainedInEdge,true,3,0,2,1
3887,ContainedInEdge,true,3,0,2,1
3888,ContainedInEdge,true,2,0,1,1
3889,ContainedInEdge,true,3,0,2,1
3890,ContainedInEdge,true,3,0,2,1
3891,ContainedInEdge,true,3,0,2,1
3892,ContainedInEdge,true,3,0,2,1
3893,ContainedInEdge,true,3,0,2,1
3894,ContainedInEdge,true,3,0,2,1
3895,ContainedInEdge,true,3,0,2,1
3896,ContainedInEdge,true,2,0,1,1
3897,ContainedInEdge,true,2,0,1,1
3898,ContainedInEdge,true,2,0,1,1
3899,ContainedInEdge,true,3,0,2,1
3900,ContainedInEdge,true,3,0,2,1
3901,ContainedInEdge,true,2,0,1,1
3902,ContainedInEdge,true,3,0,2,1
3903,ContainedInEdge,true,2,0,1,1
3904,ContainedInEdge,true,3,0,2,1
3905,ContainedInEdge,true,3,0,2,1
3906,ContainedInEdge,true,3,0,2,1
3907,ContainedInEdge,true,3,0,2,1
3908,ContainedInEdge,true,3,0,2,1
3909,ContainedInEdge,true,2,0,1,1
3910,ContainedInEdge,true,3,0,2,1
3911,ContainedInEdge,true,2,0,1,1
3912,ContainedInEdge,true,3,0,2,1
3913,ContainedInEdge,true,2,0,1,1
3914,ContainedInEdge,true,3,0,2,1
3915,ContainedInEdge,true,2,0,1,1
3916,ContainedInEdge,true,3,0,2,1
3917,ContainedInEdge,true,3,0,2,1
3918,ContainedInEdge,true,2,0,1,1
3919,ContainedInEdge,true,2,0,1,1
3920,ContainedInEdge,true,3,0,2,1
3921,ContainedInEdge,true,2,0,1,1
3922,ContainedInEdge,true,3,0,2,1
3923,ContainedInEdge,true,3,0,2,1
3924,ContainedInEdge,true,3,0,2,1
3925,ContainedInEdge,true,2,0,1,1
3926,ContainedInEdge,true,3,0,2,1
3927,ContainedInEdge,true,3,0,2,1
3928,ContainedInEdge,true,2,0,1,1
3929,ContainedInEdge,true,3,0,2,1
3930,ContainedInEdge,true,3,0,2,1
3931,ContainedInEdge,true,2,0,1,1
3932,ContainedInEdge,true,3,0,2,1
3933,ContainedInEdge,true,2,0,1,1
3934,ContainedInEdge,true,2,0,1,1
3935,ContainedInEdge,true,2,0,1,1
3936,ContainedInEdge,true,3,0,2,1
3937,ContainedInEdge,true,3,0,2,1
3938,ContainedInEdge,true,3,0,2,1
3939,ContainedInEdge,true,3,0,2,1
3940,ContainedInEdge,true,2,0,1,1
3941,ContainedInEdge,true,2,0,1,1
3942,ContainedInEdge,true,3,0,2,1
3943,ContainedInEdge,true,3,0,2,1
3944,ContainedInEdge,true,3,0,2,1
3945,ContainedInEdge,true,3,0,2,1
3946,ContainedInEdge,true,3,0,2,1
3947,ContainedInEdge,true,3,0,2,1
3948,ContainedInEdge,true,3,0,2,1
3949,ContainedInEdge,true,3,0,2,1
3950,ContainedInEdge,true,2,0,1,1
3951,ContainedInEdge,true,3,0,2,1
3952,ContainedInEdge,true,3,0,2,1
3953,ContainedInEdge,true,2,0,1,1
3954,ContainedInEdge,true,3,0,2,1
3955,ContainedInEdge,true,2,0,1,1
3956,ContainedInEdge,true,3,0,2,1
3957,ContainedInEdge,true,2,0,1,1
3958,ContainedInEdge,true,2,0,1,1
3959,ContainedInEdge,true,2,0,1,1
3960,ContainedInEdge,true,3,0,2,1
3961,ContainedInEdge,true,2,0,1,1
3962,ContainedInEdge,true,3,0,2,1
3963,ContainedInEdge,true,3,0,2,1
3964,ContainedInEdge,true,3,0,2,1
3965,ContainedInEdge,true,3,0,2,1
3966,ContainedInEdge,true,2,0,1,1
3967,ContainedInEdge,true,2,0,1,1
3968,ContainedInEdge,true,3,0,2,1
3969,ContainedInEdge,true,3,0,2,1
3970,ContainedInEdge,true,2,0,1,1
